"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",91,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",97,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",99,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",97,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",8,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",11,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",23,,
"LTU","Lithuania","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",15,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",49,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",75,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",94,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_CULT_SPORT","Percentage of adults who participated in any cultural or sporting activities in the last 12 months","VALUE","Value","2015","2015",77,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",50,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",55,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",54,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_FRIENDS","Percentage of adults who get together with friends living outside their household at least once a week","VALUE","Value","2015","2015",54,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",19,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",30,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",39,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_VOLUNTEER","Percentgae of adults who participated in formal voluntary activities in the last 12 months","VALUE","Value","2015","2015",31,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",93,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",96,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",98,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_HELP","Percentgae of adults who have someone to ask for help","VALUE","Value","2015","2015",96,,
"SVN","Slovenia","L0T2","Below upper secondary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",11,,
"SVN","Slovenia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",19,,
"SVN","Slovenia","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",22,,
"SVN","Slovenia","T","All levels of education","T","Total","Y25T64","25-64 years","T","Total","EUSILC_PERC_SOCMEDIA","Percentage of adults who actively participate in social media on a daily basis","VALUE","Value","2015","2015",19,,
