"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,5.168328,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,5.663341,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.075875,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,4.904467,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,5.137679,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,4.709405,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,5.989049,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,5.753016,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,5.671759,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,5.932083,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,6.033235,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,6.300936,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,6.348403,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,5.178784,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.458364,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.589998,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.970054,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,4.455727,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.698356,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,4.458822,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.448956,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,3.121584,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.282788,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.764428,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.283117,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.542746,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.81258,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,2.919893,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.911484,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.822358,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.097743,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,2.456332,,
"BEL","Belgium","T_KSER","Total capital services","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,2.573471,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,-0.236981,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,0.834895,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,1.139429,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,2.399156,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,1.176571,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,0.141588,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,1.900098,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,1.409036,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,0.227024,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.198795,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-0.691592,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-0.235808,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.490448,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.38353,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,0.997774,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,-0.020946,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-1.094598,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-0.332729,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,-0.212758,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,2.137556,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,0.510042,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,-0.073941,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,1.105595,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-1.46267,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-1.87946,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.032213,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-0.927074,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-0.162611,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.156081,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,0.784392,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.915071,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.36613,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,-0.487097,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-0.123367,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,0.363221,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,0.214773,,
"BEL","Belgium","T_MFP","Multifactor productivity","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,-0.045004,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,2.83071,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,4.02501,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,3.613003,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,2.944773,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,4.184463,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,3.732748,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,7.012693,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,6.46278,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,8.573503,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,5.13448,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,4.052191,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,5.68001,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,4.550017,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,4.700278,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,4.600147,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.443163,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,5.483568,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,4.169723,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.265186,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.261148,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.186301,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,2.453051,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,2.919133,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,3.396794,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.840381,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.804604,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,0.917109,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.524244,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,2.683767,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.399048,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,2.327044,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.759035,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.108317,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,1.251433,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,1.684235,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,11.07665,,
"BEL","Belgium","T_KSERHRS","Capital deepening","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,-4.641286,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,3.85876,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,3.377011,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,3.509276,,
"CAN","Canada","T_KSER","Total capital services","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,4.258406,,
