"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2014","2014",12.4,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2015","2015",13.3,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2016","2016",11.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2017","2017",10.6,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2018","2018",10.5,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2019","2019",10.1,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","SVN","Slovenia","2020","2020",10,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2012","2012",89.6,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2013","2013",89.3,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2014","2014",91.3,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2015","2015",89.1,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2016","2016",87.9,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2017","2017",88,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2018","2018",88,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2019","2019",87,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2020","2020",86.5,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2021","2021",88.6,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2010","2010",25.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2011","2011",23.4,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2012","2012",21,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2013","2013",23.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2014","2014",21.8,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2015","2015",23.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",23.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",19,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",21.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",21.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2010","2010",24,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2011","2011",22.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2012","2012",19.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2013","2013",21.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2014","2014",20,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2015","2015",22,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",21.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",17.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",19.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",20.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2010","2010",23.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2011","2011",21.1,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2012","2012",21.5,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2013","2013",22.3,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2014","2014",21.7,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2015","2015",21,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2016","2016",18.8,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2017","2017",18.1,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2018","2018",18.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2019","2019",18.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","PRT","Portugal","2020","2020",15.8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2010","2010",8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2011","2011",8.1,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2012","2012",7.9,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2013","2013",7.4,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2014","2014",7.8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2015","2015",8.4,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2016","2016",8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2017","2017",8.2,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2018","2018",8,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2019","2019",8.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2020","2020",11.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2010","2010",75.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2011","2011",75.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2012","2012",76.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2013","2013",77,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2014","2014",77.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2015","2015",77.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2016","2016",76.6,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2017","2017",77.5,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2018","2018",77.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2019","2019",76.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","BEL","Belgium","2020","2020",77.6,,
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2012","2012",89.2,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2013","2013",89.5,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2014","2014",91.4,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2015","2015",88.9,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2016","2016",87.7,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2017","2017",88.2,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2018","2018",87.4,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2019","2019",86.1,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2020","2020",87,"D","Difference in methodology"
"PRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2021","2021",88,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2012","2012",88.9,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2013","2013",89.7,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2014","2014",91.5,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2015","2015",88.6,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2016","2016",87.4,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2017","2017",88.3,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2018","2018",86.9,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2019","2019",85.2,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2020","2020",87.6,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","NZL","New Zealand","2021","2021",87.5,"D","Difference in methodology"
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2010","2010",10,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2011","2011",9.8,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2012","2012",9.4,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2013","2013",9.4,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2014","2014",9.2,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2015","2015",8.4,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2016","2016",9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2017","2017",8.9,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2018","2018",8.8,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2019","2019",9.3,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","FRA","France","2020","2020",9.2,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2010","2010",22.2,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2011","2011",21.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2012","2012",17.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2013","2013",19.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2014","2014",18.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2015","2015",20.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2016","2016",19.5,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2017","2017",15.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2018","2018",18.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","ITA","Italy","2019","2019",18.3,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2010","2010",8.1,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2011","2011",8.2,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2012","2012",8.6,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2013","2013",8.1,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","DEU","Germany","2014","2014",8,,
