"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2012","2012",151.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2013","2013",153.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2014","2014",156.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2015","2015",159.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2016","2016",155.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2017","2017",154.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2018","2018",157.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHE","Switzerland","2019","2019",159.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2010","2010",111.3,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2011","2011",114.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2012","2012",119.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2013","2013",120.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2014","2014",117.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2015","2015",121.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2016","2016",119.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2017","2017",123.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2018","2018",125.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","TUR","Türkiye","2019","2019",125.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2010","2010",143.2,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2011","2011",139,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2012","2012",139.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2013","2013",139.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2014","2014",138.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2015","2015",139.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2016","2016",137.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2017","2017",139.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2018","2018",139.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","GBR","United Kingdom","2019","2019",138.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2010","2010",159.9,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2011","2011",161.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2012","2012",162.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2013","2013",161.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2014","2014",163.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2015","2015",164.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2016","2016",166.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2017","2017",168,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2018","2018",178.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","USA","United States","2019","2019",180.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2010","2010",112.5,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2011","2011",118.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2012","2012",118.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2013","2013",119.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2014","2014",123.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2015","2015",125.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2016","2016",124.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2017","2017",125.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2018","2018",127.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","BRA","Brazil","2019","2019",131.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2010","2010",80.3,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2011","2011",82.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2012","2012",84.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2013","2013",88.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2014","2014",91.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2015","2015",90.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2016","2016",90.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2017","2017",90.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2018","2018",91,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHL","Chile","2019","2019",87.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2010","2010",94,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2011","2011",92.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2012","2012",93.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2013","2013",95.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2014","2014",97.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2015","2015",99.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2016","2016",101.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2017","2017",101.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2018","2018",103.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","CHN","China (People's Republic of)","2019","2019",105.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2010","2010",92,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2011","2011",88.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2012","2012",93.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2013","2013",90.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2014","2014",106.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2015","2015",120.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2016","2016",119.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2017","2017",119.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2018","2018",125.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","EST","Estonia","2019","2019",126.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2010","2010",49.5,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2011","2011",49.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2012","2012",51.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2013","2013",51.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2014","2014",54.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2015","2015",54.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2016","2016",55.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2017","2017",57.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2018","2018",60.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IND","India","2019","2019",59.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2010","2010",45.7,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2011","2011",43.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2012","2012",47.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2013","2013",50.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2014","2014",51.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2015","2015",46.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2016","2016",57.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2017","2017",62.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2018","2018",60.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","IDN","Indonesia","2019","2019",67.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2010","2010",142.1,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2011","2011",142.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2012","2012",148.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2013","2013",146.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2014","2014",150.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2015","2015",149,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2016","2016",154.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2017","2017",157.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2018","2018",148.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ISR","Israel","2019","2019",149.1,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2010","2010",99.8,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2011","2011",101,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2012","2012",103.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2013","2013",105.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2014","2014",108.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2015","2015",105.3,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2016","2016",108.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2017","2017",109.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2018","2018",111.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","RUS","Russia","2019","2019",110.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2010","2010",121.8,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2011","2011",119.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2012","2012",118.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2013","2013",119.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2014","2014",113.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2015","2015",111.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2016","2016",114.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2017","2017",115.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2018","2018",114.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","SVN","Slovenia","2019","2019",112.4,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2010","2010",90,"B","Break"
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2011","2011",88.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2012","2012",91.8,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2013","2013",91,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2014","2014",86.7,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2015","2015",86.9,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2016","2016",88.2,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2017","2017",88.6,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2018","2018",87.5,,
"FOODTFAT","Total fat supply","PROPERQT","Grams per capita per day","ZAF","South Africa","2019","2019",87.5,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2010","2010",3410,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2011","2011",3390,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2012","2012",3437,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2013","2013",3429,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2014","2014",3413,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2015","2015",3401,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2016","2016",3428,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2017","2017",3404,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2018","2018",3394,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUS","Australia","2019","2019",3417,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUT","Austria","2010","2010",3724,"B","Break"
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUT","Austria","2011","2011",3763,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUT","Austria","2012","2012",3740,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUT","Austria","2013","2013",3718,,
"FOODCALT","Total calories supply","CALPERQT","Kilocalories per capita per day","AUT","Austria","2014","2014",3672,,
