"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,25.7554988861084,,
"AUS","Australia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,26.5693359375,,
"AUT","Austria","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,28.7964057922363,,
"AUT","Austria","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,27.2326526641846,,
"AUT","Austria","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,25.4892520904541,,
"BEL","Belgium","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,19.5800476074219,,
"BEL","Belgium","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,32.3596801757812,,
"BEL","Belgium","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,29.8689365386963,,
"CAN","Canada","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,28.0639877319336,,
"CZE","Czech Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,37.713249206543,,
"CZE","Czech Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,37.4776000976562,,
"CZE","Czech Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,23.1378154754639,,
"DNK","Denmark","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,25.9081878662109,,
"DNK","Denmark","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,21.8213558197022,,
"DNK","Denmark","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,21.838207244873,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,19.2391548156738,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,27.6451740264893,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,25.3879795074463,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,26.3587760925293,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,38.3474922180176,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,31.7436714172363,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,42.9956550598144,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,33.1875267028809,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,23.995080947876,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,47.2593879699707,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,42.7880210876465,,
"GRC","Greece","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,49.0283241271973,,
"HUN","Hungary","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,48.7132301330566,,
"HUN","Hungary","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,41.7697296142578,,
"HUN","Hungary","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,40.0087738037109,,
"IRL","Ireland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,31.5037746429443,,
"IRL","Ireland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,24.5901966094971,,
"IRL","Ireland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,25.2292098999023,,
"ITA","Italy","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,19.7799072265625,,
"ITA","Italy","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,34.4895896911621,,
"ITA","Italy","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,27.0479545593262,,
"JPN","Japan","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,34.4582481384277,,
"JPN","Japan","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,29.6682758331299,,
"KOR","Korea","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,39.3020286560059,,
"LUX","Luxembourg","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,32.9110794067383,,
"LUX","Luxembourg","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,35.0856628417969,,
"LUX","Luxembourg","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,29.0812072753906,,
"MEX","Mexico","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,34.3658103942871,,
"MEX","Mexico","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,30.0551910400391,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,20.8655128479004,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,25.6532897949219,,
"NLD","Netherlands","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,31.1064910888672,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,26.4113216400146,,
"NZL","New Zealand","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,23.544132232666,,
"NOR","Norway","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,22.95334815979,,
"NOR","Norway","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,23.1678867340088,,
"NOR","Norway","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,21.9458065032959,,
"POL","Poland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,41.7117500305176,,
"POL","Poland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,39.8281288146973,,
"POL","Poland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,23.873872756958,,
"PRT","Portugal","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,33.4508781433106,,
"PRT","Portugal","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,22.8697185516357,,
"PRT","Portugal","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,28.6075401306152,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,36.823371887207,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,36.8035087585449,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,34.5582237243652,,
"ESP","Spain","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,42.2643508911133,,
"ESP","Spain","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,37.2431221008301,,
"ESP","Spain","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,35.9909515380859,,
"SWE","Sweden","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,21.9488105773926,,
"SWE","Sweden","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,38.922794342041,,
"SWE","Sweden","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,36.4199256896973,,
"TUR","Türkiye","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,48.1017646789551,,
"TUR","Türkiye","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,55.8422660827637,,
"TUR","Türkiye","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,41.2819328308106,,
"GBR","United Kingdom","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,22.7218360900879,,
"GBR","United Kingdom","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,30.4512825012207,,
